Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,lead_time
US-2024-125199-CHO-TRI-54000,2025-10-19,2030-04-17,Standard Class,125199,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,1641
US-2024-159457-CHO-SCR-58000,2025-10-19,2030-04-18,Standard Class,159457,United States,Houston,Texas,77095,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1642
CA-2024-125388-OTH-LIC-15000,2025-10-19,2030-04-15,Standard Class,125388,Canada,Montreal,Quebec,10035,Other,Atlantic,OTH-LIC-15000,Lickable Wallpaper,40.0,2,20.0,20.0,1639
CA-2024-125388-CHO-SCR-58000,2025-10-19,2030-04-15,Standard Class,125388,Canada,Montreal,Quebec,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1639
CA-2024-107004-CHO-FUD-51000,2025-10-19,2030-04-16,Standard Class,107004,Canada,Vancouver,British Columbia,10035,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1640
US-2024-103065-CHO-MIL-31000,2025-10-20,2030-12-04,Same Day,103065,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,1871
US-2024-147277-CHO-SCR-58000,2025-10-20,2030-04-16,Standard Class,147277,United States,Akron,Ohio,44312,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1639
US-2024-158743-CHO-MIL-31000,2025-10-20,2030-04-19,Standard Class,158743,United States,Little Rock,Arkansas,72209,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,1642
US-2024-103065-CHO-FUD-51000,2025-10-20,2030-12-04,Same Day,103065,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,1871
US-2024-146416-OTH-KAZ-38000,2025-10-20,2030-04-14,Second Class,146416,United States,Woodland,California,95695,Other,Pacific,OTH-KAZ-38000,Kazookles,13.0,4,1.0,12.0,1637
US-2024-158743-CHO-FUD-51000,2025-10-20,2030-04-19,Standard Class,158743,United States,Little Rock,Arkansas,72209,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,1642
US-2024-104822-CHO-NUT-13000,2025-10-20,2030-12-04,Same Day,104822,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,1871
US-2024-146416-CHO-NUT-13000,2025-10-20,2030-04-14,Second Class,146416,United States,Woodland,California,95695,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,1637
US-2024-158722-CHO-NUT-13000,2025-10-20,2030-04-18,Standard Class,158722,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1641
US-2024-103065-CHO-MIL-31000,2025-10-20,2030-12-04,Same Day,103065,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,1871
US-2024-158743-CHO-SCR-58000,2025-10-20,2030-04-19,Standard Class,158743,United States,Little Rock,Arkansas,72209,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1642
US-2024-115252-CHO-SCR-58000,2025-10-20,2030-04-17,Standard Class,115252,United States,Durham,North Carolina,27707,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1640
US-2024-147277-OTH-LIC-15000,2025-10-20,2030-04-16,Standard Class,147277,United States,Akron,Ohio,44312,Other,Atlantic,OTH-LIC-15000,Lickable Wallpaper,40.0,2,20.0,20.0,1639
US-2024-103065-CHO-SCR-58000,2025-10-20,2030-12-04,Same Day,103065,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1871
US-2024-115252-CHO-TRI-54000,2025-10-20,2030-04-17,Standard Class,115252,United States,Durham,North Carolina,27707,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1640
US-2024-167094-CHO-NUT-13000,2025-10-21,2030-04-14,First Class,167094,United States,Springfield,Oregon,97477,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1636
US-2024-113558-CHO-FUD-51000,2025-10-21,2030-04-18,Standard Class,113558,United States,Lakeland,Florida,33801,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1640
US-2024-113558-CHO-SCR-58000,2025-10-21,2030-04-18,Standard Class,113558,United States,Lakeland,Florida,33801,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1640
US-2024-145884-CHO-FUD-51000,2025-10-21,2030-04-13,Same Day,145884,United States,Muskogee,Oklahoma,74403,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,1635
US-2024-117422-CHO-MIL-31000,2025-10-21,2030-04-17,Standard Class,117422,United States,Lakewood,Ohio,44107,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1639
US-2024-100356-CHO-MIL-31000,2025-10-21,2030-04-17,Standard Class,100356,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1639
US-2024-148166-CHO-MIL-31000,2025-10-21,2030-04-18,Standard Class,148166,United States,Deltona,Florida,32725,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,1640
US-2024-142125-CHO-NUT-13000,2025-10-21,2030-04-19,Standard Class,142125,United States,Milwaukee,Wisconsin,53209,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,1641
US-2024-117422-CHO-TRI-54000,2025-10-21,2030-04-17,Standard Class,117422,United States,Lakewood,Ohio,44107,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,1639
US-2024-142125-CHO-MIL-31000,2025-10-21,2030-04-19,Standard Class,142125,United States,Milwaukee,Wisconsin,53209,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,1641
US-2024-117331-CHO-SCR-58000,2025-10-21,2030-04-20,Standard Class,117331,United States,Glendale,Arizona,85301,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,1642
US-2024-117422-CHO-FUD-51000,2025-10-21,2030-04-17,Standard Class,117422,United States,Lakewood,Ohio,44107,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,1639
US-2024-167094-CHO-SCR-58000,2025-10-21,2030-04-14,First Class,167094,United States,Springfield,Oregon,97477,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,1636
US-2024-113453-CHO-NUT-13000,2025-10-21,2030-04-20,Standard Class,113453,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1642
US-2024-154410-CHO-SCR-58000,2025-10-21,2030-04-16,First Class,154410,United States,Indianapolis,Indiana,46203,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,28.8,8,20.0,8.8,1638
US-2024-167094-CHO-MIL-31000,2025-10-21,2030-04-14,First Class,167094,United States,Springfield,Oregon,97477,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1636
US-2024-145884-CHO-MIL-31000,2025-10-21,2030-04-13,Same Day,145884,United States,Muskogee,Oklahoma,74403,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,1635
US-2024-113453-CHO-MIL-31000,2025-10-21,2030-04-20,Standard Class,113453,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1642
US-2024-130141-CHO-NUT-13000,2025-10-22,2030-04-16,Second Class,130141,United States,Fort Collins,Colorado,80525,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,1637
US-2024-101581-CHO-SCR-58000,2025-10-22,2030-04-19,Standard Class,101581,United States,Redmond,Oregon,97756,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,1640
US-2024-130211-CHO-TRI-54000,2025-10-22,2030-04-14,Same Day,130211,United States,Lawton,Oklahoma,73505,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1635
US-2024-111920-CHO-TRI-54000,2025-10-22,2030-04-18,Standard Class,111920,United States,Tulsa,Oklahoma,74133,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,1639
US-2024-127180-CHO-FUD-51000,2025-10-22,2030-04-16,First Class,127180,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,1637
US-2024-156363-CHO-NUT-13000,2025-10-22,2030-04-20,Standard Class,156363,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,1641
US-2024-130211-CHO-MIL-31000,2025-10-22,2030-04-14,Same Day,130211,United States,Lawton,Oklahoma,73505,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1635
US-2024-127180-CHO-NUT-13000,2025-10-22,2030-04-16,First Class,127180,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,1637
US-2024-127180-CHO-SCR-58000,2025-10-22,2030-04-16,First Class,127180,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,28.8,8,20.0,8.8,1637
US-2024-127180-CHO-MIL-31000,2025-10-22,2030-04-16,First Class,127180,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,1637
US-2024-156363-CHO-TRI-54000,2025-10-22,2030-04-20,Standard Class,156363,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1641
US-2024-125451-CHO-SCR-58000,2025-10-23,2030-04-16,First Class,125451,United States,Cranston,Rhode Island,2920,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1636
US-2024-139913-CHO-MIL-31000,2025-10-23,2030-04-21,Standard Class,139913,United States,Rochester,New York,14609,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,35.75,11,23.21,12.54,1641
US-2024-125451-CHO-FUD-51000,2025-10-23,2030-04-16,First Class,125451,United States,Cranston,Rhode Island,2920,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,1636
US-2024-125451-CHO-NUT-13000,2025-10-23,2030-04-16,First Class,125451,United States,Cranston,Rhode Island,2920,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1636
US-2024-125451-CHO-NUT-13000,2025-10-23,2030-04-16,First Class,125451,United States,Cranston,Rhode Island,2920,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,1636
US-2024-105389-CHO-MIL-31000,2025-10-23,2030-04-20,Second Class,105389,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1640
US-2024-106068-CHO-SCR-58000,2025-10-23,2030-04-20,Standard Class,106068,United States,Austin,Texas,78745,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1640
US-2024-105389-CHO-TRI-54000,2025-10-23,2030-04-20,Second Class,105389,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1640
US-2024-139913-CHO-SCR-58000,2025-10-23,2030-04-21,Standard Class,139913,United States,Rochester,New York,14609,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,1641
US-2024-125451-CHO-TRI-54000,2025-10-23,2030-04-16,First Class,125451,United States,Cranston,Rhode Island,2920,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,30.0,8,19.6,10.4,1636
US-2024-139913-OTH-LIC-15000,2025-10-23,2030-04-21,Standard Class,139913,United States,Rochester,New York,14609,Other,Atlantic,OTH-LIC-15000,Lickable Wallpaper,40.0,2,20.0,20.0,1641
US-2024-106068-CHO-FUD-51000,2025-10-23,2030-04-20,Standard Class,106068,United States,Austin,Texas,78745,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,1640
US-2024-106068-CHO-SCR-58000,2025-10-23,2030-04-20,Standard Class,106068,United States,Austin,Texas,78745,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,1640
US-2024-106068-CHO-NUT-13000,2025-10-23,2030-04-20,Standard Class,106068,United States,Austin,Texas,78745,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,1640
US-2024-139913-CHO-TRI-54000,2025-10-23,2030-04-21,Standard Class,139913,United States,Rochester,New York,14609,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1641
US-2024-105389-CHO-TRI-54000,2025-10-23,2030-04-20,Second Class,105389,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1640
US-2024-117079-CHO-TRI-54000,2025-10-23,2030-04-19,Standard Class,117079,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1639
US-2024-141705-CHO-SCR-58000,2025-10-24,2030-04-18,First Class,141705,United States,Mansfield,Texas,76063,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,1637
US-2024-144365-CHO-NUT-13000,2025-10-24,2030-04-22,Standard Class,144365,United States,Jackson,Mississippi,39212,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,1641
US-2024-162173-CHO-NUT-13000,2025-10-26,2030-04-24,Standard Class,162173,United States,Virginia Beach,Virginia,23464,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,1641
US-2024-115119-CHO-NUT-13000,2025-10-26,2030-04-22,Standard Class,115119,United States,Lancaster,Pennsylvania,17602,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,1639
US-2024-110646-CHO-TRI-54000,2025-10-26,2030-04-23,Standard Class,110646,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1640
US-2024-162173-CHO-FUD-51000,2025-10-26,2030-04-24,Standard Class,162173,United States,Virginia Beach,Virginia,23464,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,1641
US-2024-155558-CHO-TRI-54000,2025-10-26,2030-04-25,Standard Class,155558,United States,Rochester,Minnesota,55901,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1642
US-2024-110646-CHO-FUD-51000,2025-10-26,2030-04-23,Standard Class,110646,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,1640
US-2024-102729-CHO-FUD-51000,2025-10-26,2030-04-23,Standard Class,102729,United States,Dallas,Texas,75217,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,1640
US-2024-155558-CHO-NUT-13000,2025-10-26,2030-04-25,Standard Class,155558,United States,Rochester,Minnesota,55901,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,1642
US-2024-115119-CHO-NUT-13000,2025-10-26,2030-04-22,Standard Class,115119,United States,Lancaster,Pennsylvania,17602,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,1639
US-2024-110646-CHO-NUT-13000,2025-10-26,2030-04-23,Standard Class,110646,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,1640
US-2024-130764-CHO-MIL-31000,2025-10-27,2030-04-20,First Class,130764,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,1636
US-2024-151225-CHO-SCR-58000,2025-10-27,2030-04-21,First Class,151225,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,1637
US-2024-110310-CHO-TRI-54000,2025-10-27,2030-04-25,Standard Class,110310,United States,Tallahassee,Florida,32303,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1641
US-2024-110373-CHO-NUT-13000,2025-10-27,2030-04-22,Second Class,110373,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1638
US-2024-127922-CHO-NUT-13000,2025-10-27,2030-04-26,Standard Class,127922,United States,Dallas,Texas,75081,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1642
US-2024-110310-CHO-FUD-51000,2025-10-27,2030-04-25,Standard Class,110310,United States,Tallahassee,Florida,32303,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,1641
US-2024-134880-CHO-MIL-31000,2025-10-27,2030-04-24,Standard Class,134880,United States,Mesa,Arizona,85204,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,1640
US-2024-110373-CHO-NUT-13000,2025-10-27,2030-04-22,Second Class,110373,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1638
US-2024-130764-CHO-FUD-51000,2025-10-27,2030-04-20,First Class,130764,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,1636
US-2024-151225-CHO-TRI-54000,2025-10-27,2030-04-21,First Class,151225,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1637
US-2024-139353-CHO-MIL-31000,2025-10-28,2030-04-22,Second Class,139353,United States,Fayetteville,North Carolina,28314,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1637
US-2024-118367-CHO-SCR-58000,2025-10-28,2030-04-25,Second Class,118367,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1640
US-2024-160661-CHO-FUD-51000,2025-10-28,2030-04-24,Standard Class,160661,United States,Everett,Massachusetts,2149,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1639
US-2024-139353-CHO-FUD-51000,2025-10-28,2030-04-22,Second Class,139353,United States,Fayetteville,North Carolina,28314,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1637
US-2024-111262-CHO-MIL-31000,2025-10-28,2030-04-24,Second Class,111262,United States,Houston,Texas,77095,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1639
US-2024-139353-CHO-MIL-31000,2025-10-28,2030-04-22,Second Class,139353,United States,Fayetteville,North Carolina,28314,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1637
US-2024-111262-CHO-MIL-31000,2025-10-28,2030-04-24,Second Class,111262,United States,Houston,Texas,77095,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1639
US-2024-111262-CHO-NUT-13000,2025-10-28,2030-04-24,Second Class,111262,United States,Houston,Texas,77095,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1639
US-2024-160983-CHO-SCR-58000,2025-10-29,2030-04-23,Second Class,160983,United States,Auburn,New York,13021,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,28.8,8,20.0,8.8,1637
US-2024-142622-CHO-TRI-54000,2025-10-30,2030-04-25,First Class,142622,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1638
US-2024-155292-CHO-NUT-13000,2025-10-30,2030-04-24,First Class,155292,United States,Richmond,Kentucky,40475,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,1637
US-2024-123491-CHO-FUD-51000,2025-10-30,2030-04-28,Standard Class,123491,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,1641
US-2024-142622-CHO-NUT-13000,2025-10-30,2030-04-25,First Class,142622,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1638
US-2024-142622-CHO-MIL-31000,2025-10-30,2030-04-25,First Class,142622,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,1638
US-2024-139661-CHO-MIL-31000,2025-10-30,2030-04-26,Standard Class,139661,United States,Vancouver,Washington,98661,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1639
US-2024-152583-CHO-NUT-13000,2025-10-30,2030-04-22,Same Day,152583,United States,Dallas,Texas,75217,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1635
US-2024-152807-CHO-MIL-31000,2025-10-30,2030-04-26,Standard Class,152807,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1639
US-2024-152583-CHO-TRI-54000,2025-10-30,2030-04-22,Same Day,152583,United States,Dallas,Texas,75217,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1635
US-2024-123491-CHO-FUD-51000,2025-10-30,2030-04-28,Standard Class,123491,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,50.4,14,33.6,16.8,1641
US-2024-123491-CHO-MIL-31000,2025-10-30,2030-04-28,Standard Class,123491,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,1641
US-2024-127285-CHO-SCR-58000,2025-10-30,2030-04-29,Standard Class,127285,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1642
US-2024-127285-CHO-TRI-54000,2025-10-30,2030-04-29,Standard Class,127285,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1642
US-2024-155292-CHO-SCR-58000,2025-10-30,2030-04-24,First Class,155292,United States,Richmond,Kentucky,40475,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,28.8,8,20.0,8.8,1637
US-2024-123491-CHO-FUD-51000,2025-10-30,2030-04-28,Standard Class,123491,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,1641
US-2024-123491-CHO-FUD-51000,2025-10-30,2030-04-28,Standard Class,123491,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,1641
US-2024-152807-CHO-NUT-13000,2025-10-30,2030-04-26,Standard Class,152807,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,1639
US-2024-152583-CHO-SCR-58000,2025-10-30,2030-04-22,Same Day,152583,United States,Dallas,Texas,75217,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,1635
US-2024-152807-CHO-NUT-13000,2025-10-30,2030-04-26,Standard Class,152807,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1639
US-2024-155292-CHO-FUD-51000,2025-10-30,2030-04-24,First Class,155292,United States,Richmond,Kentucky,40475,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,1637
US-2024-155292-CHO-SCR-58000,2025-10-30,2030-04-24,First Class,155292,United States,Richmond,Kentucky,40475,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1637
US-2024-152807-CHO-SCR-58000,2025-10-30,2030-04-26,Standard Class,152807,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,1639
